2000
63 331
1 9 -1000000000
2 32 40
2 39 40
1 20 1000000000
2 32 44
1 9 1000000000
2 0 25
1 23 1000000000
1 40 1000000000
2 44 48
1 20 1000000000
1 23 -1000000000
1 19 1000000000
2 3 4
1 19 1000000000
2 13 28
2 30 31
2 3 3
1 0 1000000000
2 8 43
2 8 21
1 41 -1000000000
1 2 1000000000
2 2 19
1 2 1000000000
1 21 -1000000000
2 35 46
2 5 22
1 3 -1000000000
1 12 -1000000000
1 33 1000000000
1 43 -1000000000
1 14 1000000000
2 1 23
1 32 1000000000
2 10 37
2 9 40
1 10 1000000000
1 4 -1000000000
2 7 26
1 5 1000000000
2 7 19
1 0 -1000000000
2 8 49
1 45 1000000000
1 9 1000000000
1 16 1000000000
2 37 38
2 23 25
2 34 44
1 15 -1000000000
2 22 31
2 31 43
1 0 1000000000
2 16 24
2 24 43
2 13 15
2 6 12
1 35 1000000000
2 32 47
51 390
1 30 364231802
2 21 26
1 42 364231802
2 29 45
2 17 20
1 46 364231802
2 13 42
2 35 46
1 32 364231802
1 44 364231802
1 36 364231802
2 43 45
2 24 34
2 21 27
2 1 50
2 10 27
1 24 364231802
1 42 364231802
1 26 364231802
2 20 40
2 9 43
1 23 364231802
2 17 27
2 13 24
1 28 364231802
1 25 364231802
1 28 364231802
2 7 12
1 25 364231802
1 30 364231802
2 24 36
1 18 364231802
2 12 19
1 8 364231802
1 4 364231802
1 24 364231802
2 14 35
2 1 37
2 6 16
1 29 364231802
1 36 364231802
1 16 364231802
1 35 364231802
2 4 16
2 0 14
2 17 41
2 4 9
1 33 364231802
2 21 49
1 13 364231802
1 21 364231802
2 17 39
1 42 364231802
1 34 364231802
1 40 364231802
1 16 364231802
1 48 364231802
1 45 364231802
2 5 23
1 47 364231802
2 18 38
2 4 12
1 29 364231802
1 7 364231802
1 39 364231802
2 21 33
2 22 47
1 45 364231802
1 49 364231802
1 7 364231802
2 19 24
2 9 35
2 44 47
2 17 36
1 24 364231802
1 48 364231802
2 7 37
2 16 42
2 25 43
2 8 31
1 11 364231802
2 11 40
1 27 364231802
1 2 364231802
2 35 48
1 46 364231802
2 45 48
2 1 18
2 29 31
1 33 364231802
1 12 364231802
2 24 37
2 27 33
2 1 41
2 0 43
1 34 364231802
2 12 33
1 32 364231802
2 27 33
1 23 364231802
2 2 3
1 48 364231802
1 20 364231802
2 3 19
2 22 42
2 2 45
1 37 364231802
2 21 33
2 18 50
1 6 364231802
1 34 364231802
2 15 36
2 15 37
1 19 364231802
1 9 364231802
1 10 364231802
1 11 364231802
1 27 364231802
1 24 364231802
2 23 45
2 10 28
2 18 24
1 36 364231802
2 9 33
2 1 42
1 0 364231802
2 15 17
1 31 364231802
2 14 18
1 2 364231802
1 48 364231802
2 36 41
2 8 10
1 42 364231802
2 4 26
2 29 47
2 9 33
2 1 29
1 10 364231802
2 43 45
1 6 364231802
2 28 33
2 0 20
2 20 28
2 11 50
1 7 364231802
1 7 364231802
2 43 49
1 48 364231802
2 24 37
1 21 364231802
2 25 34
2 1 46
1 16 364231802
2 29 31
1 36 364231802
2 1 12
2 16 31
2 20 27
1 8 364231802
1 12 364231802
1 23 364231802
2 38 45
1 40 364231802
1 39 364231802
1 38 364231802
1 9 364231802
1 28 364231802
1 28 364231802
2 16 20
1 26 364231802
2 0 41
2 10 49
1 42 364231802
1 0 364231802
1 43 364231802
1 3 364231802
2 7 27
1 28 364231802
2 9 18
2 4 49
2 2 2
1 31 364231802
1 9 364231802
2 0 13
1 9 364231802
2 45 46
1 2 364231802
2 18 49
1 3 364231802
1 23 364231802
2 43 45
2 12 33
1 9 364231802
2 26 30
2 22 44
2 0 18
2 22 46
2 21 38
2 6 38
2 6 32
2 26 43
1 38 364231802
1 36 364231802
1 5 364231802
2 27 33
2 25 38
2 19 47
2 10 19
2 4 24
2 5 40
2 30 41
2 43 47
1 49 364231802
1 34 364231802
2 13 50
1 8 364231802
2 5 43
2 9 26
1 23 364231802
1 43 364231802
2 14 44
1 0 364231802
1 3 364231802
2 7 49
1 50 364231802
2 12 22
2 24 46
1 10 364231802
2 15 44
2 10 15
2 23 30
2 25 27
1 2 364231802
2 0 49
1 9 364231802
1 3 364231802
2 9 12
1 10 364231802
1 39 364231802
2 15 16
1 44 364231802
1 45 364231802
2 8 13
1 16 364231802
1 31 364231802
1 19 364231802
2 26 37
1 44 364231802
2 1 38
1 31 364231802
2 12 43
1 31 364231802
1 4 364231802
2 0 46
2 13 20
2 8 19
1 2 364231802
2 19 30
1 8 364231802
1 10 364231802
1 18 364231802
2 0 47
2 25 31
2 17 25
2 27 41
1 16 364231802
2 13 25
2 14 17
2 5 43
2 9 19
1 9 364231802
2 39 50
2 10 26
2 48 49
1 29 364231802
2 20 40
2 4 18
1 40 364231802
2 1 26
2 21 25
2 11 18
1 22 364231802
1 8 364231802
2 13 41
1 34 364231802
2 17 43
1 29 364231802
2 4 48
2 40 49
2 32 45
2 20 44
2 28 48
2 37 38
2 2 48
1 14 364231802
2 44 48
1 10 364231802
1 23 364231802
1 15 364231802
1 21 364231802
1 2 364231802
1 11 364231802
2 38 39
2 23 29
1 48 364231802
1 27 364231802
2 2 34
1 16 364231802
1 14 364231802
2 31 40
2 34 35
2 20 33
1 11 364231802
1 24 364231802
1 26 364231802
1 32 364231802
2 36 49
2 13 47
1 22 364231802
1 32 364231802
1 15 364231802
1 41 364231802
2 16 37
2 7 48
2 26 41
2 1 42
2 6 15
1 42 364231802
2 6 29
2 25 38
2 15 48
1 27 364231802
1 14 364231802
1 5 364231802
1 20 364231802
1 28 364231802
2 5 22
2 26 34
2 25 33
2 4 33
2 9 13
2 2 8
1 6 364231802
2 41 47
2 28 46
1 50 364231802
2 15 50
1 3 364231802
1 43 364231802
1 33 364231802
2 12 50
1 11 364231802
2 22 26
1 8 364231802
2 26 47
1 6 364231802
2 6 47
1 18 364231802
2 1 13
1 44 364231802
2 4 5
2 47 49
1 16 364231802
1 39 364231802
2 11 12
1 15 364231802
2 7 27
1 27 364231802
1 1 364231802
1 4 364231802
1 24 364231802
2 8 37
2 18 21
1 20 364231802
2 21 40
1 38 364231802
2 9 39
1 7 364231802
1 41 364231802
1 15 364231802
2 19 40
1 44 364231802
1 24 364231802
1 8 364231802
2 0 38
1 17 364231802
2 36 48
2 20 23
1 32 364231802
4 58
2 1 3
1 2 -352783549
2 0 0
2 2 2
2 1 1
2 0 1
2 1 3
1 2 168883858
1 2 714240145
1 1 452011955
2 0 2
2 2 3
1 3 -391995714
1 2 -318593592
2 2 3
1 2 -871449510
2 0 0
1 0 919102227
2 2 3
1 3 956976940
2 0 0
2 0 1
2 3 3
2 2 3
2 0 2
1 0 699349531
1 2 492493215
2 1 2
2 0 2
1 0 -972011948
2 0 1
1 0 -441552888
2 0 1
1 2 -383053607
1 2 619888136
2 0 3
2 2 2
1 2 -757632399
1 2 -577135479
1 1 357592079
2 0 1
2 1 2
1 1 -254497597
2 1 2
2 0 3
2 0 1
1 1 274896710
2 0 0
2 3 3
1 1 529520188
2 2 2
1 2 -944073913
2 0 2
2 1 3
1 1 -706325093
1 1 -320432897
1 0 416102891
1 1 57797980
2 255
1 1 1000000000
2 0 1
2 1 1
1 0 -1000000000
1 0 1000000000
1 1 1000000000
2 0 0
1 0 -1000000000
2 0 0
2 1 1
1 0 -1000000000
2 0 0
2 0 0
2 1 1
2 1 1
1 0 -1000000000
2 1 1
2 0 0
1 0 1000000000
1 0 -1000000000
1 0 1000000000
1 1 -1000000000
2 0 1
1 1 1000000000
2 1 1
1 0 1000000000
2 0 1
1 1 -1000000000
2 0 0
1 1 1000000000
2 0 1
1 1 1000000000
1 0 -1000000000
2 0 0
1 0 -1000000000
1 1 -1000000000
2 1 1
2 0 0
1 1 -1000000000
2 0 1
1 1 1000000000
1 0 -1000000000
2 0 1
2 0 1
1 1 1000000000
1 0 1000000000
1 0 -1000000000
1 1 -1000000000
2 1 1
2 0 1
2 1 1
1 0 1000000000
2 0 1
1 0 -1000000000
1 1 1000000000
2 0 1
2 0 1
2 1 1
1 1 -1000000000
2 0 1
1 1 -1000000000
2 0 1
1 1 1000000000
1 0 -1000000000
2 0 0
2 0 1
2 0 1
2 0 1
2 1 1
2 0 0
1 1 1000000000
1 1 -1000000000
1 0 -1000000000
2 1 1
2 0 1
1 0 -1000000000
1 0 -1000000000
1 1 1000000000
1 0 -1000000000
2 0 1
1 1 1000000000
2 0 1
2 0 1
2 1 1
1 0 1000000000
2 0 1
2 0 1
2 0 1
1 0 1000000000
1 1 -1000000000
1 0 1000000000
1 1 1000000000
1 0 -1000000000
2 0 1
1 1 1000000000
2 0 1
1 1 -1000000000
1 1 1000000000
1 0 -1000000000
1 0 -1000000000
1 1 -1000000000
1 0 -1000000000
2 0 1
1 1 -1000000000
2 0 0
2 0 1
2 0 1
2 0 1
1 1 1000000000
1 0 -1000000000
1 1 -1000000000
1 1 1000000000
1 0 1000000000
1 0 1000000000
2 0 0
1 0 1000000000
2 0 1
2 0 1
2 1 1
1 1 -1000000000
2 0 1
1 0 -1000000000
1 1 1000000000
1 1 -1000000000
2 0 1
1 0 -1000000000
2 0 1
1 1 -1000000000
2 0 1
1 1 -1000000000
2 0 0
2 0 0
1 0 1000000000
2 1 1
1 0 -1000000000
2 1 1
2 0 1
2 1 1
1 1 -1000000000
1 1 1000000000
2 0 1
1 1 -1000000000
1 0 1000000000
1 1 -1000000000
1 0 -1000000000
1 0 1000000000
2 0 0
1 0 1000000000
2 0 0
2 0 1
2 0 1
2 0 0
1 0 1000000000
1 1 -1000000000
1 1 1000000000
2 1 1
2 0 0
1 0 1000000000
2 0 1
2 0 1
1 1 -1000000000
2 0 1
1 0 -1000000000
1 1 -1000000000
2 0 1
2 0 1
1 1 1000000000
1 0 1000000000
2 0 1
2 1 1
2 0 1
1 1 1000000000
2 0 1
1 1 1000000000
1 1 1000000000
1 0 -1000000000
2 0 1
2 0 1
1 1 1000000000
2 0 0
1 0 1000000000
1 0 -1000000000
2 0 1
1 1 -1000000000
1 1 -1000000000
2 0 1
2 0 1
2 1 1
2 0 1
2 0 1
1 1 1000000000
2 1 1
2 1 1
1 1 1000000000
2 0 0
2 1 1
1 1 1000000000
1 1 -1000000000
2 1 1
1 0 1000000000
2 0 1
2 0 0
1 1 -1000000000
2 0 1
2 0 0
1 1 1000000000
2 0 1
1 0 -1000000000
1 0 1000000000
1 1 -1000000000
2 1 1
2 0 1
1 0 -1000000000
1 1 -1000000000
1 1 1000000000
1 0 -1000000000
2 1 1
1 1 -1000000000
1 1 -1000000000
1 0 1000000000
2 0 0
1 1 1000000000
2 0 1
2 0 1
2 0 0
1 1 1000000000
2 1 1
1 0 -1000000000
1 0 -1000000000
1 0 -1000000000
1 1 1000000000
1 1 1000000000
2 1 1
2 0 1
1 1 1000000000
1 0 -1000000000
2 0 0
2 0 1
2 0 0
1 0 -1000000000
1 0 -1000000000
2 1 1
1 0 -1000000000
2 0 1
1 0 -1000000000
2 0 0
1 0 -1000000000
2 1 1
1 0 1000000000
2 0 1
2 0 1
1 1 -1000000000
2 0 1
1 1 1000000000
2 0 0
5 224
2 0 0
1 4 1
2 0 2
2 1 1
1 0 -3
1 2 2
2 3 4
2 2 2
2 1 4
1 1 -2
1 3 -2
1 0 5
2 0 0
2 1 1
2 1 4
2 1 1
2 0 3
2 0 1
2 0 4
1 2 2
1 1 4
1 2 -5
1 3 0
2 2 3
2 0 3
1 0 4
2 1 3
1 3 -3
2 1 3
1 3 0
1 3 -5
1 3 1
1 2 -3
1 2 3
2 1 2
2 0 4
2 4 4
2 0 2
2 0 4
2 2 3
1 1 1
2 1 3
1 2 4
1 4 -4
2 2 3
1 0 1
2 1 2
2 3 4
2 0 1
1 2 5
1 1 5
2 3 3
2 2 4
1 4 -5
1 2 5
2 0 0
1 3 -2
2 0 2
1 0 3
1 0 3
2 1 3
2 3 4
1 3 -3
1 3 -3
2 3 4
1 3 -3
2 0 4
1 0 2
1 1 -5
1 0 1
1 4 -5
2 0 3
2 0 3
1 4 0
2 2 3
1 4 0
1 1 -3
1 1 2
1 3 3
2 0 1
2 1 2
2 2 2
1 4 -1
2 2 4
1 1 4
2 0 3
1 3 -3
2 2 3
2 0 4
2 2 3
1 3 1
1 1 2
1 2 4
1 3 3
1 3 -3
2 3 4
2 0 4
2 3 3
2 2 4
2 2 4
1 0 2
2 0 1
1 3 -2
1 4 -1
1 2 0
2 2 2
2 0 1
2 0 4
1 0 4
2 1 4
2 3 3
1 4 3
1 4 0
1 2 0
1 2 -1
1 3 -5
2 0 2
2 0 0
1 1 1
1 4 2
1 2 0
2 0 2
2 0 1
1 0 1
2 0 4
2 0 4
1 0 -4
1 4 2
1 3 0
1 2 -4
2 1 3
1 0 -5
1 0 -5
2 1 3
2 3 4
1 2 0
2 3 4
1 4 1
1 3 0
1 2 2
2 2 4
1 3 -2
2 0 4
1 3 0
2 3 3
2 2 4
1 3 2
2 0 3
1 4 0
1 4 1
1 2 1
2 2 4
1 1 0
2 2 2
2 4 4
1 4 -4
1 1 3
2 1 4
2 2 3
2 0 1
2 1 4
1 4 -4
1 2 5
1 4 0
2 0 4
1 0 3
2 1 3
2 0 2
1 1 1
1 1 0
1 4 -4
2 2 4
2 0 4
2 1 2
1 2 2
1 4 -4
2 1 3
1 0 5
2 0 0
1 2 2
1 2 4
1 1 -5
2 2 2
1 0 2
1 1 1
2 0 1
1 3 -1
1 3 -5
2 0 4
1 4 3
2 2 2
2 0 4
1 2 4
1 2 -1
1 1 4
2 1 1
1 0 -1
2 1 1
2 1 3
1 4 4
1 0 4
1 2 1
1 2 2
1 1 -3
1 2 -3
2 1 4
1 2 0
1 1 2
1 0 1
1 4 -3
2 0 4
1 4 -3
1 4 1
2 3 4
1 1 3
2 0 3
2 0 2
1 4 -4
1 2 1
2 1 4
1 3 0
1 3 2
1 2 -3
2 1 1
4 152
1 3 -656547574
2 1 3
1 0 130224710
2 3 3
2 0 3
1 1 -115575319
2 0 0
2 2 3
2 2 3
2 2 3
1 0 -1412465
1 0 -146124121
2 0 2
1 3 -193322619
1 2 -498093394
1 1 -474353617
1 0 -521067740
1 2 174682474
2 1 1
2 0 3
1 1 716205877
1 1 504396311
2 0 2
1 0 -960093202
1 1 -815508558
2 0 0
2 1 2
1 2 881168161
1 3 -710540728
1 1 47892970
2 0 3
1 2 845903493
2 1 3
1 0 -195212762
1 2 370817693
1 3 -994075776
1 0 998173397
2 0 2
1 3 -913763220
2 0 3
2 2 3
2 1 3
2 0 3
1 2 616391961
2 1 3
1 2 -285526492
1 3 570699462
1 1 623319546
1 0 -187518045
2 0 3
1 0 -473449125
1 2 967796022
2 0 3
1 3 618676541
2 1 3
1 1 -877444652
2 1 2
1 1 850052671
1 3 307643617
2 1 2
2 0 3
1 1 -975575153
1 3 -61580897
1 2 -105061455
2 1 3
2 1 2
1 3 832788472
2 0 1
2 0 3
1 2 314647525
1 1 722816677
2 1 3
1 2 -587847864
1 1 139973892
1 1 -91105491
1 3 761378409
1 1 869917892
2 0 3
1 2 -139779657
1 2 -988019111
1 0 -871021974
2 0 3
2 1 3
2 0 3
2 2 3
1 2 277423840
2 0 3
1 1 206638664
2 1 2
1 3 -408078582
1 1 -161421325
1 0 -657536417
2 1 1
2 1 1
2 1 3
1 0 77124994
2 0 2
1 3 105461617
1 0 -158757071
2 0 3
1 2 963911340
2 0 2
2 1 3
1 3 -144068583
1 3 714923964
2 0 0
2 0 3
1 1 -996022631
2 0 1
2 1 1
1 3 827593088
2 1 3
1 1 -392481203
2 0 1
1 3 -361424311
2 0 3
2 0 1
2 1 2
2 0 0
2 0 2
2 3 3
2 0 3
2 0 3
2 0 2
1 1 -136464425
1 2 756700998
2 0 0
1 3 -48791655
1 0 -337379183
1 0 520512240
1 3 365464891
2 0 2
1 2 -602724302
1 1 209434845
1 1 -19181181
1 1 -403596610
2 0 0
1 1 563872278
2 1 2
2 2 3
1 0 -454929405
1 3 -219507026
1 1 -497527901
2 1 2
2 1 2
1 0 -960566747
1 1 -136279578
2 2 2
2 1 2
2 1 1
1 0 -325667043
2 1 3
187 128
1 40 532304687
2 14 178
1 152 63795176
1 69 -593310232
1 89 12771222
2 114 152
1 110 -476491660
1 117 843920477
1 147 -650823930
1 169 -509560966
1 116 -693929277
1 91 654828449
1 99 -183026323
1 186 614922228
1 162 -725302005
2 41 154
2 114 116
1 93 -839850044
1 126 693484288
1 110 801872547
1 168 -102213148
2 133 159
2 3 54
2 14 80
1 93 -277072561
1 158 267063047
1 155 -356568175
2 42 153
1 186 171512860
2 26 113
1 17 -580520383
1 183 94599832
2 75 119
1 158 -33136290
2 80 166
1 173 576095997
1 84 268267114
2 4 6
1 92 -883925370
1 180 -611113550
1 141 699253807
2 37 152
2 21 112
1 98 -560923168
2 2 137
1 165 -958938602
2 71 131
1 156 224962056
1 77 -820917612
2 50 141
2 101 180
2 137 166
2 46 140
2 43 100
2 105 172
1 90 222311426
1 117 -264184399
2 52 181
1 180 538385856
2 158 159
2 112 132
1 103 272794415
1 35 -393319825
2 26 96
1 34 129625002
2 9 182
1 61 -665992334
2 124 158
2 1 56
2 8 169
1 52 123515589
2 91 131
2 11 155
1 16 -785232152
1 184 -589366774
2 83 155
1 81 -42279327
2 104 158
2 132 166
2 86 164
1 73 98091205
2 173 175
2 78 161
2 94 131
2 153 179
2 94 108
1 28 60748985
2 104 125
2 47 103
2 76 165
1 53 -53876282
2 5 181
1 43 957661706
1 61 142571606
1 181 -278200920
2 29 56
2 15 174
1 64 -943337899
1 56 757315054
2 17 99
1 121 -143999266
2 23 186
1 129 -416616669
2 121 150
2 37 106
1 117 -505568216
1 94 516001787
1 13 -737265580
1 80 -716998232
1 159 -89050736
2 66 184
1 36 371224645
2 12 57
2 10 59
1 141 915388377
1 24 405259419
2 140 165
1 47 731610091
1 156 452351743
1 106 525461810
1 13 909614341
1 51 -729125135
1 56 774587090
2 65 135
2 34 158
2 60 81
1 55 156831602
1 64 -796185231
1 305
1 0 5
1 0 1
1 0 5
1 0 2
2 0 0
1 0 -4
2 0 0
2 0 0
1 0 4
2 0 0
2 0 0
1 0 -2
2 0 0
2 0 0
2 0 0
2 0 0
1 0 -4
2 0 0
1 0 -5
1 0 3
1 0 1
1 0 -4
2 0 0
1 0 4
1 0 -3
2 0 0
2 0 0
1 0 3
2 0 0
1 0 -4
2 0 0
2 0 0
1 0 -4
2 0 0
1 0 -1
2 0 0
1 0 -3
2 0 0
1 0 2
1 0 -4
1 0 -2
1 0 5
1 0 3
1 0 -5
1 0 -3
1 0 -3
2 0 0
2 0 0
1 0 -2
2 0 0
2 0 0
2 0 0
1 0 1
1 0 3
1 0 3
1 0 -2
1 0 -2
1 0 5
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
1 0 3
1 0 0
2 0 0
2 0 0
1 0 -3
2 0 0
1 0 -2
2 0 0
2 0 0
1 0 4
1 0 0
2 0 0
2 0 0
2 0 0
1 0 -4
1 0 0
1 0 -5
1 0 5
2 0 0
1 0 0
1 0 0
2 0 0
1 0 -3
2 0 0
1 0 2
2 0 0
1 0 -4
2 0 0
2 0 0
1 0 -4
2 0 0
2 0 0
1 0 2
2 0 0
1 0 -2
2 0 0
2 0 0
1 0 4
2 0 0
2 0 0
2 0 0
1 0 -5
2 0 0
2 0 0
2 0 0
2 0 0
1 0 -2
1 0 2
1 0 -2
1 0 3
2 0 0
1 0 3
1 0 1
2 0 0
1 0 -1
1 0 0
1 0 2
2 0 0
1 0 0
2 0 0
2 0 0
1 0 -3
2 0 0
1 0 5
1 0 4
2 0 0
1 0 4
1 0 1
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
1 0 -3
2 0 0
1 0 -3
2 0 0
2 0 0
1 0 -3
2 0 0
2 0 0
1 0 5
2 0 0
1 0 3
2 0 0
2 0 0
1 0 5
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
1 0 0
2 0 0
2 0 0
1 0 3
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
1 0 3
1 0 -1
1 0 -3
1 0 -3
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
1 0 2
1 0 1
2 0 0
1 0 -4
2 0 0
1 0 4
2 0 0
1 0 -5
2 0 0
2 0 0
1 0 4
2 0 0
1 0 1
2 0 0
1 0 1
2 0 0
2 0 0
1 0 -4
1 0 5
1 0 -1
1 0 3
1 0 2
1 0 3
1 0 -5
1 0 5
2 0 0
1 0 -4
1 0 -5
1 0 -3
2 0 0
1 0 3
1 0 -1
2 0 0
2 0 0
2 0 0
1 0 2
2 0 0
2 0 0
2 0 0
1 0 -5
1 0 2
2 0 0
2 0 0
1 0 -5
1 0 -1
1 0 -4
1 0 2
2 0 0
1 0 1
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
1 0 2
2 0 0
2 0 0
2 0 0
1 0 3
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
1 0 3
2 0 0
1 0 1
2 0 0
2 0 0
1 0 0
1 0 0
1 0 -5
2 0 0
1 0 -4
2 0 0
2 0 0
1 0 -3
2 0 0
1 0 3
2 0 0
1 0 -3
2 0 0
2 0 0
1 0 5
2 0 0
1 0 1
2 0 0
2 0 0
2 0 0
2 0 0
1 0 -5
1 0 2
1 0 1
1 0 3
2 0 0
1 0 5
2 0 0
2 0 0
2 0 0
1 0 0
1 0 -3
1 0 1
1 0 1
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
1 0 5
1 0 -5
1 0 -2
1 0 -4
2 0 0
1 0 3
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
2 0 0
1 0 -4
1 0 -2
1 0 2
121 129
1 46 -555897783
1 15 -196357227
2 86 99
1 114 580294559
1 63 908607647
1 86 -925752404
1 43 -986385899
2 33 86
1 96 -232393631
1 53 252301640
2 10 87
2 39 66
1 70 -706441207
2 58 58
2 60 63
1 82 -895648222
2 37 101
2 20 91
1 81 -456467018
2 100 104
2 89 95
2 59 114
2 84 107
1 73 194156635
2 29 119
1 45 673553929
2 31 39
1 106 287845567
1 42 18807152
2 45 58
2 14 118
2 57 95
1 3 -426133158
1 38 24023743
2 10 74
2 3 106
2 13 92
2 6 48
1 77 721276871
2 71 96
1 111 606483554
2 49 120
2 46 76
1 43 9835822
2 37 72
2 37 114
1 64 317886314
1 91 982655889
1 6 716382192
1 80 66863383
2 42 43
2 89 90
2 11 84
2 48 71
1 81 -799578688
2 106 118
2 49 102
2 70 99
2 23 43
1 46 802200990
2 49 104
1 64 654225863
1 25 -74047791
1 114 -929386696
1 100 985181044
1 55 -125382649
1 69 629410172
2 41 71
1 107 -323289140
2 20 46
2 10 33
1 92 -183492093
2 20 88
2 8 118
1 9 41715847
1 66 297256550
2 44 87
2 79 80
2 30 68
1 78 -601519202
1 13 -328644962
2 84 105
2 37 105
2 34 105
1 31 280788547
2 44 56
1 47 -338617840
2 4 97
2 23 61
1 105 -576009945
1 37 569336685
2 69 83
1 110 786881099
2 83 95
2 15 104
2 34 54
2 4 118
1 53 -893945409
2 49 64
2 19 84
2 54 98
1 20 -856305614
2 40 49
1 6 976143787
1 67 801081064
1 100 -877405256
1 29 -256091376
1 30 -445659290
2 80 115
1 77 -291950821
1 81 -79654990
1 111 284545557
2 80 102
2 44 65
1 119 -143228893
1 81 -160180785
2 37 44
1 59 296506692
1 26 -138343025
2 31 86
1 119 -540533489
1 114 853841795
2 11 115
2 103 119
1 29 350764153
2 45 115
2 15 120
2 109 116
2 2 101
4 379
1 2 -377676943
1 1 638269707
2 1 2
1 3 362626006
1 2 51893012
2 1 2
1 0 -77696332
1 1 -78769748
1 1 -94979713
1 1 862230527
2 0 2
1 2 -855311266
2 1 3
2 0 3
2 1 3
2 1 3
1 2 436794147
2 2 2
2 1 2
1 2 995218451
1 1 -500916459
1 3 894681798
2 1 3
1 1 -557972650
1 0 432421470
1 1 619929465
2 3 3
1 2 -343787492
1 0 -852905929
1 2 149980617
2 1 3
1 0 17839571
1 0 -94400357
1 3 -204121718
2 0 2
1 0 -197984122
1 3 315223551
1 1 548664872
1 3 305686771
2 0 2
2 1 1
1 2 -768728198
2 0 3
1 3 471524960
1 3 849246668
1 0 -779426760
1 0 -400554997
2 2 3
1 0 -445002271
1 3 -687310043
1 2 -88406604
1 0 -190334277
2 1 3
2 0 1
1 1 -936582052
1 3 939740780
2 1 1
2 1 1
1 1 -911286395
2 0 3
2 1 2
1 0 208062995
1 3 -641828230
2 2 2
1 0 -734504105
1 0 -413233721
2 1 2
2 2 2
1 2 -899341373
1 3 -674573634
1 2 -753991709
2 0 2
2 1 3
2 2 2
2 0 1
2 2 2
2 1 3
1 1 -128189741
1 2 573282467
1 1 -173130929
2 2 3
2 2 2
2 0 3
1 2 180879806
2 0 3
1 0 789978590
1 3 24270127
1 2 222389800
1 3 949635940
2 0 0
2 0 2
1 0 -843079621
1 0 -63502290
2 3 3
1 0 -964020957
1 2 201223569
1 1 -774899301
1 1 494456985
1 1 -815503778
2 3 3
1 2 316429362
2 1 1
2 0 3
1 0 -811617868
1 3 368427840
1 2 545090684
1 0 422142562
2 2 2
2 2 3
2 2 2
1 1 117301755
1 1 -197675084
1 2 -576903778
2 1 2
2 2 2
1 2 347383739
2 1 3
2 2 2
2 0 3
1 1 516674785
2 1 2
2 1 1
2 1 1
1 3 268357760
1 3 -204477271
1 1 386639565
1 1 951633889
2 1 1
2 0 0
1 2 261503798
2 1 1
1 3 -892033114
2 2 2
2 0 1
1 3 -453530465
2 1 1
1 3 854670170
1 1 -147166806
1 3 981004407
1 2 -573097854
2 0 3
1 1 870241421
2 1 3
2 3 3
1 1 -229038443
2 0 0
1 3 568397932
2 0 0
2 1 1
1 3 -162768856
1 1 -153386514
2 2 2
2 2 3
2 2 3
2 0 2
2 1 3
2 0 1
2 2 3
2 2 2
2 1 2
2 2 3
2 0 1
2 1 1
2 0 3
1 1 451870410
1 0 -267226734
1 1 -429386887
2 0 2
1 0 649554672
2 0 1
1 2 494491348
1 2 767343112
1 1 72345180
2 1 2
2 0 1
1 3 119775735
1 1 744567097
1 2 -186919625
2 0 0
1 1 -640503953
2 1 2
1 2 -420347044
2 1 2
1 3 866841122
1 1 303183210
1 3 -586254871
1 0 910678358
1 1 -891138803
1 2 244693760
2 3 3
1 2 -737968864
2 1 1
2 1 1
2 1 2
1 0 275010744
2 2 3
1 3 -317453386
1 1 -415782571
1 2 -718876023
1 1 597489466
2 1 2
1 2 -935118374
2 1 3
2 2 3
1 3 42662643
1 1 -474363697
1 3 -231751824
2 0 2
1 2 255807561
1 2 63216846
2 0 3
1 0 -213812762
1 0 349928048
2 0 1
2 0 2
1 2 -228778982
2 0 3
2 1 2
2 2 3
2 1 1
1 2 284322119
2 1 2
1 3 893091358
1 1 57049885
1 1 663929477
1 0 577145461
1 3 432454603
2 0 2
2 3 3
1 0 -155729206
1 2 884357540
1 0 959231931
2 0 1
2 0 0
2 2 2
2 1 3
2 1 1
2 2 3
1 0 -929166731
2 2 3
2 0 3
1 0 676730554
2 1 2
2 0 1
1 0 985129085
1 1 -78868058
2 0 2
1 0 456329961
2 1 2
1 0 -984573197
2 0 3
2 1 1
1 0 89232609
2 0 1
1 0 509614033
1 0 612478812
2 2 2
2 0 3
1 3 -511692587
2 0 2
1 2 -897541565
2 0 1
1 3 86876014
1 2 -634932072
2 0 3
2 1 1
2 0 1
1 1 -177741936
2 1 2
2 2 3
2 3 3
2 1 2
1 1 -770676114
2 0 2
1 1 -419118767
2 2 3
1 2 -303571297
2 1 2
2 3 3
1 3 -195617556
1 0 453399389
2 0 2
2 2 2
2 1 1
1 0 -890925725
1 1 -141818422
2 1 1
1 1 -692416775
1 2 -151083407
